parents,has+AF8-nurs,form,children,housing,finance,social,health,class
pretentious,critical,complete,+AF8-3,less+AF8-conv,convenient,problematic,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,convenient,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,less+AF8-conv,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,convenient,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,convenient,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,problematic,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,convenient,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,+AF8-3,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,+AF8-3,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,convenient,nonprob,recommended,priority
pretentious,critical,complete,more,convenient,convenient,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,convenient,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,convenient,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,convenient,convenient,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,convenient,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,convenient,convenient,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,convenient,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,convenient,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,convenient,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,convenient,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,convenient,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,convenient,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,less+AF8-conv,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,less+AF8-conv,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,convenient,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,convenient,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,convenient,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,convenient,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,priority
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,priority
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,slightly+AF8-prob,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,problematic,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,problematic,not+AF8-recom,not+AF8-recom
pretentious,critical,complete,more,critical,inconv,nonprob,recommended,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,priority,spec+AF8-prior
pretentious,critical,complete,more,critical,inconv,nonprob,not+AF8-recom,not+AF8-recom
